Date,Open,High,Low,Close,Adj Close,Volume,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2011-05-13,62.25,62.25,61.900001525878906,62.04999923706055,45.10096740722656,7617,-0.0032232194262461628,-0.0032180359897601156,62.09783594198779,61.853738738437094,61.56309144266521,-0.2960121169064375,-0.621194670590549,400.00000000000006,466.66638409697794,278.78840422900237,0.5928562709263393,0.6285708291190011,0.6380947657993862,62.45130575383992,61.87726502078341,62.65100917093481,61.356134122173444,63.456717515027435,59.438520725532456,28.571117166212534,77.27269574625986,91.93547990145771,12.16,352.5,110.5,28.43,57.12,18320.0,34.89,17.07,28.56,0.15,0.71,7.77,0.1,9006.61,440.95,1337.77,9648.77,2120.08,2828.47,4534740182.0,4505358096.0,29382086.0,4053510590.0,3717679916.0,335830674.0,16541973975.0,21055283048.0,-4513309073.0,57.44116598277664,51.820023317507264,63.03011640366154,61.58811849910195,61.61027621259232,61.01196350752524
2011-05-16,61.95000076293945,61.95000076293945,61.25,61.29999923706055,44.55582809448242,16431,-0.01223491042960026,-0.012160668858885535,61.89837676575598,61.779906804920216,61.539173969428425,-0.18429902016166222,-0.586262420688816,-57.894610037865874,-1399.9872844717943,484.2103783775102,0.5428564889090401,0.6249994550432477,0.6404756818498883,62.72823082060743,61.32891116460463,62.68329437483264,61.30242012886434,63.439979543150606,59.545734960546376,0.0,9.09078298503943,67.74191960583083,11.9,345.5,109.5,28.43,56.7,18020.0,34.26,18.24,28.8,0.15,0.71,7.78,0.1,8911.71,434.69,1329.47,9558.3,2104.18,2782.31,3554637785.0,5204657345.0,-1650019560.0,2414902550.0,3389355906.0,-974453356.0,15751055423.0,22323675171.0,-6572619748.0,57.342871084977006,51.8782354681786,63.01044465012422,61.64582135517485,61.638768932098394,61.01734595541913
2011-05-17,61.20000076293945,61.45000076293945,60.95000076293945,61.25,44.51948928833008,16725,-0.0008163140744579082,-0.0008159810713349826,61.73628257431698,61.70925256426418,61.51288542675311,-0.06836224769153511,-0.5378803842721568,-78.57123394422919,4200.06866559853,287.5004172329113,0.5571425301688058,0.6142853328159877,0.6238089061918712,62.8466432007837,61.01049856644565,62.66949806712906,61.32335918471943,63.32958075504274,59.8085145557134,0.0,0.0,66.12904019708459,12.01,334.5,112.5,28.43,56.35,17800.0,34.27,17.55,28.84,0.15,0.72,7.77,0.1,8884.09,429.48,1328.98,9567.02,2102.41,2783.21,3347235380.0,4424402840.0,-1077167460.0,2676311870.0,2828761407.0,-152449537.0,17278473983.0,24027703108.0,-6749229125.0,57.24497938041354,51.93676909162187,62.98857122119779,61.69876558085682,61.66577477731411,61.05127544872471
2011-05-18,61.20000076293945,61.599998474121094,61.150001525878906,61.599998474121094,44.77388000488281,5855,0.005681793551799069,0.0056979963438760365,61.70221154926801,61.6946853522451,61.52080479469565,-0.00300139683836314,-0.4903505669788502,-78.57123394422919,-272.72575946733247,241.46354171512576,0.5214282444545201,0.6107136862618583,0.6214278084891183,62.709587544526954,60.94755400471969,62.65533550000918,61.258949887302485,63.16477657679211,60.16855675654122,33.333212231744845,33.333212231744845,77.41931911311937,12.14,340.0,112.0,28.43,56.45,17860.0,34.63,16.23,28.85,0.15,0.71,7.77,0.1,8944.84,437.59,1340.68,9662.08,2135.78,2815.0,3695364483.0,3136866207.0,558498276.0,1746139950.0,2533896215.0,-787756265.0,19889064772.0,19245277428.0,643787344.0,57.14749222607036,51.99560894409943,62.96450873815178,61.74671245457033,61.689378939232,61.11149880000352
2011-05-19,61.599998474121094,62.099998474121094,61.04999923706055,61.04999923706055,44.374122619628906,17125,-0.009008996624633347,-0.008968657708959415,61.53915847121614,61.608727203553826,61.478004289456095,0.07883343343760965,-0.43312438228300953,-43.99993896484375,-136.3633526264136,267.56782949732565,0.6357138497488839,0.6499993460518974,0.6452373322986421,62.58985762667009,60.71014106543371,62.71680618406681,61.04033601912795,62.78960758201505,60.719916082186955,0.0,0.0,37.5,12.16,330.0,107.5,28.43,57.3,17600.0,34.81,15.52,28.82,0.15,0.72,7.77,0.09,8892.88,433.87,1343.6,9620.82,2095.51,2823.31,4995883054.0,5557463144.0,-561580090.0,3103551160.0,2368615734.0,734935426.0,28815318837.0,25543222089.0,3272096748.0,57.05041096630314,52.054739836086235,62.93827046262484,61.78943726460186,61.7075234573823,61.194242432867185
2011-05-20,61.25,61.5,60.900001525878906,61.099998474121094,44.410457611083984,15242,0.0008183181392667964,0.0008186531443282204,61.42936847194238,61.54089670629613,61.44364012442564,0.14295849302405078,-0.37347157764750705,-63.157683396443105,-172.22184546263725,487.50065565171764,0.6428565979003906,0.6392849513462612,0.6333325703938802,62.45894455468685,60.56962534800567,62.74531393914734,60.88325661749329,62.64566807334084,60.94004599439074,4.1666004393256895,3.99993896484375,3.99993896484375,11.97,318.0,105.0,28.43,57.38,17640.0,34.39,17.43,28.82,0.15,0.72,7.77,0.09,8837.03,432.56,1333.27,9607.08,2111.5,2803.32,3051748615.0,4712626060.0,-1660877445.0,2468911250.0,2564598724.0,-95687474.0,16937215330.0,18993485591.0,-2056270261.0,56.95373693280993,52.114146634120274,62.90987028900399,61.82672991561377,61.7180873959954,61.29437459736176
2011-05-23,60.79999923706055,60.79999923706055,60.0,60.349998474121094,43.865318298339844,38552,-0.012427506527968021,-0.012350918944367031,61.15952597248706,61.38211027533946,61.34421815621614,0.2477115599181708,-0.2990497427972959,-21.052494207688014,-77.77751875556308,-185.18487121886432,0.6357133047921317,0.6392849513462612,0.630951654343378,62.28757108428156,60.198141239588416,62.87762841751407,60.4937988460183,62.78903015586367,60.66811226531378,0.0,0.0,0.0,11.94,310.0,110.5,28.43,56.38,17460.0,32.03,18.27,28.98,0.15,0.71,7.78,0.09,8747.51,423.34,1317.37,9460.63,2055.71,2758.9,3810834069.0,4875100344.0,-1064266275.0,2033679650.0,2594594713.0,-560915063.0,15771153838.0,28257259579.0,-12486105741.0,56.857471444601906,52.17381426263913,62.879322736649875,61.85839548294677,61.718971217822684,61.40563025214591
2011-05-24,60.29999923706055,60.45000076293945,60.04999923706055,60.45000076293945,43.938011169433594,26077,0.0016542975608971134,0.0016556674220875882,60.98214467010016,61.25782900701946,61.26292566591826,0.3298431419265084,-0.22173897764857667,-31.25002980235081,-111.11123669799429,-226.0876055263464,0.6428565979003906,0.6178564344133649,0.6333327520461309,61.926633589124506,60.10193631356802,62.94811890014697,60.23045143851095,62.871983139643696,60.47563568999265,8.00018310546875,5.128320497045078,5.128320497045078,11.86,314.0,113.0,28.43,56.31,17300.0,31.71,17.82,28.88,0.15,0.71,7.78,0.09,8756.61,420.21,1316.28,9477.17,2061.76,2746.16,4220887986.0,4641389469.0,-420501483.0,2132049094.0,2596231327.0,-464182233.0,16333376666.0,18921900191.0,-2588523525.0,56.76161580797501,52.23372770580275,62.84664294197171,61.88425471329946,61.70818251915583,61.520889205432304
2011-05-25,60.099998474121094,60.400001525878906,59.79999923706055,60.25,43.79263687133789,22768,-0.0033195147375842844,-0.0033140173110373294,60.79910850257512,61.12345180608353,61.17084151447115,0.3975897617777863,-0.1426093790426296,-47.61908221950148,-52.499961853027344,-216.66671964853947,0.6285711015973773,0.5857137952532087,0.6261900038946242,61.89500297129698,59.83356714937825,62.921588616700234,59.97126743624341,62.964752037594934,60.2685810050948,0.0,0.0,0.0,12.03,310.0,117.0,28.43,56.99,17120.0,34.5,17.07,28.94,0.15,0.71,7.78,0.09,8727.09,424.21,1320.47,9422.88,2035.87,2761.38,3051672773.0,3321113206.0,-269440433.0,2006288600.0,1736430782.0,269857818.0,16978921425.0,28337960224.0,-11359038799.0,56.666171316481936,52.29387200930222,62.811846650354326,61.90414447056192,61.6839202157554,61.63249573932367
2011-05-26,60.349998474121094,60.849998474121094,60.20000076293945,60.849998474121094,44.22874450683594,7248,0.009860287414407531,0.00990922198670064,60.81183099546162,61.08699136182187,61.14167396534842,0.3884442089388403,-0.07961573251870595,-274.9985694939824,-149.9994798150916,-914.279953352008,0.6499993460518974,0.6035709381103516,0.6261900038946242,61.78084279229878,59.833441178125334,62.844654922988006,59.89105794583872,62.97804248278864,60.221957008585065,44.44438165100284,29.26822914243713,29.26822914243713,11.96,307.5,116.0,28.43,57.17,17580.0,34.71,16.09,28.89,0.15,0.72,7.78,0.1,8788.4,428.24,1325.69,9562.05,2091.91,2782.92,3847550493.0,2899342117.0,948208376.0,2971074220.0,2450874952.0,520199268.0,17598817203.0,19781355811.0,-2182538608.0,56.57113925090456,52.35423228215393,62.77495020794032,61.91791812577481,61.64465428773414,61.7326060753739
2011-05-27,60.650001525878906,61.0,60.5,60.599998474121094,44.047035217285156,11654,-0.0041254126451300355,-0.0041169264617165555,60.75887286512649,61.0220589767951,61.092430738873205,0.3699159212894203,-0.024525918349983408,-75.0,-76.47050903746259,-145.1610045185615,0.6571426391601562,0.5892854418073382,0.6261900038946242,61.34427002450074,59.98429966020908,62.67172903521833,59.821126581759906,62.94591570490143,60.106464448209614,41.17636499088959,17.073102652611208,17.073102652611208,12.05,309.5,116.5,28.43,57.35,17820.0,35.01,15.98,28.89,0.15,0.72,7.78,0.1,8810.0,433.09,1331.1,9521.94,2100.24,2796.86,3760940690.0,3891074420.0,-130133730.0,3539169170.0,2086287184.0,1452881986.0,22503438502.0,23008336705.0,-504898203.0,56.47652087922665,52.414793698479755,62.73597055327069,61.92544589038135,61.589198301908,61.813548754411244
2011-05-30,60.400001525878906,60.75,60.0,60.5,43.97434616088867,10596,-0.0016528673408445248,-0.0016515028589527566,60.69415464884487,60.95245111322242,61.03857339897564,0.3529422134219183,0.02466670411411718,-136.36382552244083,-72.22221044846026,-136.36351025805823,0.6142856052943638,0.6249997275216239,0.6380947657993862,61.17932929144871,59.99209775410095,62.45582676873043,59.77988610009629,62.904491016609754,59.99074613403664,29.411817504555206,12.5,12.195126489825919,12.05,317.0,119.5,28.43,57.35,17680.0,35.01,15.98,28.72,0.15,0.72,7.78,0.1,8823.68,433.09,1331.1,9504.97,2093.79,2796.86,3371684555.0,3594761510.0,-223076955.0,2820053020.0,1998431233.0,821621787.0,18730002260.0,21397354391.0,-2667352131.0,56.382317456607325,52.47554149927175,62.694925208786955,61.92661509213786,61.516772129864734,61.86818235718632
2011-05-31,60.79999923706055,62.0,60.79999923706055,62.0,45.06462097167969,10803,0.024193548387096774,0.024491020008295696,61.02061598663366,61.0921242981261,61.125975817250584,0.20763753809570623,0.035425787647825065,244.4441147798076,-5600.083924620442,-inf,0.7000002179827008,0.6714284079415458,0.6595233735584077,61.91110653489823,59.51746380375969,62.44176312044495,59.786807000230276,62.904491016609754,59.99074613403664,100.0,87.5,85.36588542878144,12.42,320.0,119.5,28.43,58.59,18040.0,33.79,15.45,28.64,0.15,0.72,7.78,0.1,8988.84,439.6,1345.2,9693.73,2142.47,2835.3,6796493776.0,3891796422.0,2904697354.0,3719280690.0,2131685354.0,1587595336.0,48396197938.0,34344840029.0,14051357909.0,56.28853022535492,52.536460994142445,62.651832272197794,61.92133039324513,61.42705256336008,61.89023501299161
2011-06-01,62.0,62.45000076293945,61.849998474121094,62.349998474121094,45.31902313232422,26701,0.005613447998180203,0.0056292626081562965,61.35296160850552,61.259840854925436,61.23725060423881,0.01900892124452239,0.015274215392554105,127.49996185302734,2950.041962310221,1975.0286106660578,0.6714292253766742,0.6535712650844029,0.6499997093563988,62.65730584783135,59.34269306225514,62.47602890823217,59.76682670874606,62.93575168895043,59.978532790099976,100.0,100.0,100.0,12.34,330.0,120.5,28.43,57.15,18220.0,33.77,18.3,28.58,0.15,0.72,7.78,0.1,9062.35,426.28,1314.55,9719.61,2141.34,2769.19,5659033913.0,4312264021.0,1346769892.0,4246471730.0,2386509104.0,1859962626.0,35050391474.0,19552037538.0,15498353936.0,56.195160414901224,52.597537563059774,62.606710407713045,61.90951395046384,61.32020988738693,61.87461083102336
2011-06-02,62.0,62.150001525878906,61.79999923706055,61.900001525878906,44.991939544677734,18597,-0.007269740503222033,-0.007243443311988549,61.48972158784886,61.34519561105256,61.29750068802427,-0.10675707232829636,-0.01239179996973187,168.96521787171574,-1966.6946415401467,3949.9065420560755,0.6642864772251674,0.653571537562779,0.6333331153506324,62.905601414230645,59.50868342812427,62.43572671897235,59.78570065355137,62.94578610397439,59.97802240258253,78.57155832313052,78.57155832313052,78.57155832313052,12.36,320.5,117.5,28.43,57.8,17660.0,33.52,18.09,28.68,0.15,0.72,7.78,0.1,8991.36,426.42,1312.94,9555.04,2114.2,2773.31,3901753460.0,4778679586.0,-876926126.0,2474870220.0,2686013297.0,-211143077.0,27514289335.0,27621707506.0,-107418171.0,56.102209241776066,52.65875665806638,62.559578837148834,61.89110551717262,61.19692889475789,61.81764971521923
2011-06-03,62.0,62.25,61.75,62.20000076293945,45.20999526977539,14862,0.004823138800334148,0.004834807669781779,61.66729138162151,61.45916963130414,61.379546149380204,-0.2094530782138292,-0.049105590939275134,141.02539022381507,361.1100750222523,-7600.106813153272,0.6500004359654018,0.6392857687813895,0.6071426754906064,63.08853975260827,59.8828881648722,62.621348065402174,59.72865095367567,62.938245707499746,59.98080096695617,91.89200892433696,92.85724665850442,92.85724665850442,12.27,319.5,118.5,28.43,57.04,17700.0,33.89,17.95,28.68,0.15,0.72,7.78,0.1,9046.28,418.52,1300.16,9492.21,2113.47,2732.78,3461272090.0,3483688920.0,-22416830.0,2710555360.0,2380149779.0,330405581.0,20755469656.0,18397118833.0,2358350823.0,56.00967790958267,52.72010380498367,62.51045733090673,61.86606248752668,61.05841330163715,61.71732893148455
2011-06-07,61.900001525878906,62.25,61.54999923706055,62.20000076293945,45.20999526977539,10952,0.0,0.0,61.800468726950996,61.55794711552218,61.454132932431044,-0.27918110592481,-0.08873628475003204,159.2588197064101,342.1045868686179,1519.9981689453152,0.6571437290736607,0.653571537562779,0.6214285350981212,63.24898309940039,60.10815975774247,62.78999218184611,59.69572123193738,62.970618665010896,59.97223753325455,91.89200892433696,92.85724665850442,92.85724665850442,11.86,313.5,119.5,28.43,56.51,17740.0,34.05,18.07,28.66,0.15,0.72,7.78,0.1,9057.1,417.64,1284.94,9442.95,2099.71,2701.56,4127943375.0,3606408520.0,521534855.0,1876266800.0,2047827700.0,-171560900.0,21191816904.0,22277434273.0,-1085617369.0,55.9175676089732,52.781564605099874,62.45936619883011,61.83435988306779,60.90637303680487,61.573397205614285
2011-06-08,62.04999923706055,62.25,61.849998474121094,62.0,45.06462097167969,13997,-0.0032258187570879536,-0.003220626965949747,61.85035154521325,61.616887500119226,61.50375721130094,-0.3015969647314016,-0.12311735797166873,153.57109770518963,724.996662152626,-1150.0019073534836,0.6428582327706474,0.6500004359654018,0.6071430387951079,63.132707556764984,60.62443573634327,62.861162488701716,59.68169400020732,62.928633786791444,59.98565105556347,81.08114795676397,83.33339388412759,83.33339388412759,11.87,316.0,122.0,28.43,56.3,17540.0,33.41,18.79,28.63,0.15,0.72,7.78,0.1,9007.53,408.94,1279.56,9449.46,2083.35,2675.38,3064523871.0,4749955707.0,-1685431836.0,1833260470.0,1883559485.0,-50299015.0,22114979383.0,21222779251.0,892200132.0,55.825879517625104,52.84312473684206,62.406326280940945,61.795990282329846,60.74299441297481,61.38743493844279
2011-06-09,61.79999923706055,62.099998474121094,61.79999923706055,62.0,45.06462097167969,8658,0.0,0.0,61.88776365890994,61.66796916677,61.54887019209177,-0.29827453007209515,-0.15188750581786895,143.3331807454427,305.26267181181925,-1150.0019073534836,0.5785724094935826,0.5964290073939732,0.6095239548456102,62.41133479157299,61.7743799301067,62.96890552516201,59.709665358452675,62.8855233881336,60.00019009831079,22.222033840832797,83.33339388412759,83.33339388412759,11.84,312.5,122.0,28.43,55.87,17300.0,34.23,17.77,28.72,0.15,0.72,7.78,0.1,9000.94,409.62,1289.0,9467.15,2071.42,2684.87,3098772624.0,3339128362.0,-240355738.0,1395485170.0,2019675788.0,-624190618.0,18965703919.0,19918966930.0,-953263011.0,55.734614800217315,52.90476995743209,62.3513589380607,61.750963694172995,60.570893729847164,61.16283721253582
2011-06-10,62.150001525878906,62.20000076293945,60.5,60.54999923706055,44.01069259643555,27165,-0.0239471640166753,-0.023664927646146465,61.55332255344759,61.51890650947541,61.45806374163438,-0.16055360297059318,-0.1443370132839144,-44.82740477073682,-518.1822595523618,-229.99979654947919,0.650000980922154,0.6750005994524274,0.6642859322684151,63.10324551752403,60.668183271887244,62.980201933721666,59.61979763031294,62.83620562267426,59.90665072091298,0.0,14.285688335373894,14.285688335373894,11.64,306.0,120.0,28.43,54.6,17020.0,33.77,18.86,28.72,0.15,0.72,7.78,0.1,8837.82,402.8,1270.98,9514.44,2046.67,2643.73,3714597380.0,7048882232.0,-3334284852.0,1895154270.0,1872385765.0,22768505.0,20633043758.0,35020007651.0,-14386963893.0,55.64377460840771,52.96648610452599,62.29448604231808,61.699307375765024,60.393055389144294,60.90471950107966
2011-06-13,60.25,60.25,59.599998474121094,59.75,43.42921829223633,21819,-0.013389108570050995,-0.01330026658732497,61.10249191508569,61.28305230821202,61.30278521966762,0.06048646302321464,-0.09838630423513565,-11.538438966275123,-475.0009536767418,-129.99984741210943,0.6571437290736607,0.6642864772251674,0.6547620864141555,63.447086456839344,59.58148562568019,63.067309787936104,59.446975708366914,62.82001486688889,59.68474623860312,0.0,0.0,0.0,11.66,302.0,115.0,28.43,54.4,17060.0,33.47,19.61,28.79,0.15,0.72,7.78,0.1,8712.95,399.08,1271.83,9448.21,2048.74,2639.69,3774620110.0,6312310578.0,-2537690468.0,1616933010.0,2110672967.0,-493739957.0,18693198302.0,34583555520.0,-15890357218.0,55.55336008081029,53.02825909783675,62.23572996754749,61.64106559630979,60.21275610524385,60.61974923743026
2011-06-14,60.0,60.75,59.79999923706055,60.75,44.15605926513672,11495,0.01646090534979424,0.01659789140903783,61.01436893631427,61.21197866711708,61.25253201787965,0.17692027819250802,-0.053513052795066615,-113.04326192671812,1250.0019073534813,-326.922975348238,0.7428577968052456,0.7035721370152065,0.6833336239769345,63.32484251868676,59.37515769929595,63.05435515333273,59.502787376836075,62.728208006231746,59.65274364811163,40.816313820254635,38.46156103372488,38.46156103372488,11.87,304.0,118.5,28.43,55.58,17260.0,34.22,18.26,28.79,0.15,0.72,7.78,0.1,8829.21,406.75,1287.87,9547.79,2076.83,2678.72,4798539505.0,3482811025.0,1315728480.0,2301608850.0,2043872139.0,257736711.0,25900049510.0,29527986597.0,-3627937087.0,55.46337234297358,53.09007494074078,62.175113579581236,61.57629934779774,60.03347725551072,60.3159095257933
2011-06-15,60.70000076293945,60.70000076293945,59.79999923706055,60.5,43.97434616088867,11114,-0.004132231404958678,-0.004123717183862041,60.8857767022357,61.11704817816814,61.184120016254234,0.2535550893565252,-0.006598870553253567,-58.82350301248752,1499.9984741210915,-531.2500298023508,0.8000008719308036,0.7250006539481026,0.6928574698311942,63.011024046510634,59.203261667775074,63.0322347990836,59.5606220167995,62.71810005307147,59.58666119774233,30.612235365190976,28.846170775293658,28.846170775293658,11.67,304.0,117.5,28.43,54.1,17300.0,33.56,21.32,28.79,0.15,0.72,7.79,0.1,8831.45,398.44,1265.42,9574.32,2086.53,2631.46,4400795209.0,5653307730.0,-1252512521.0,2445415780.0,2882814036.0,-437398256.0,46332014853.0,44329494692.0,2002520161.0,55.37381250735865,53.15191972186645,62.11266022643861,61.50508600422555,59.858807817567715,60.0022041381049
2011-06-16,59.900001525878906,59.900001525878906,59.29999923706055,59.400001525878906,43.17481231689453,22992,-0.018518492354614762,-0.018349112979999787,60.51433290814651,60.88810862452957,61.02192742622011,0.3881712679248881,0.06196024793032729,-35.71429544565896,-217.2416786807961,-229.72971301080895,0.7857153756277901,0.7214295523507255,0.6976194835844494,62.71332326840713,58.70096266386128,63.195876820390495,59.189837574315135,62.80530318965639,59.32326773028874,0.0,0.0,0.0,11.61,297.5,114.0,28.43,52.99,16960.0,33.37,22.73,28.87,0.15,0.72,7.8,0.1,8654.43,393.87,1267.64,9411.28,2046.63,2623.7,3714680649.0,6030935741.0,-2316255092.0,2062513360.0,2635173104.0,-572659744.0,22937742016.0,36476848799.0,-13539106783.0,55.28468167331841,53.21377961666656,62.0483937284164,61.4275189308947,59.69234067371163,59.68831542904272
2011-06-17,59.599998474121094,59.70000076293945,59.0,59.20000076293945,43.029449462890625,20671,-0.003378391222330155,-0.003372697279345304,60.18574987184474,60.66302757631755,60.85629772955823,0.5214414154352208,0.14310526256808193,-35.71429544565896,-225.0002043591162,-162.50005960470168,0.8285724094935826,0.7357153211321149,0.709524427141462,62.22497831810619,58.38930783214493,63.34737627548657,58.83833844619312,62.8510520623939,59.048947646962496,0.0,0.0,0.0,11.44,301.5,111.5,28.43,52.69,16380.0,32.5,21.85,28.87,0.15,0.72,7.8,0.1,8636.1,388.21,1271.5,9351.4,2031.93,2616.48,3424558643.0,4715974548.0,-1291415905.0,3798635840.0,3212256611.0,586379229.0,36082709655.0,39375566369.0,-3292856714.0,55.195980927076754,53.27564088897254,61.982338368082424,61.34370704555779,59.53756531469545,59.38422880621032
2011-06-20,59.400001525878906,59.5,58.54999923706055,58.599998474121094,42.59334182739258,21489,-0.01023894717477394,-0.010186884233373265,59.78931202241383,60.38795702935803,60.65117961542757,0.6656631420885625,0.23894023996083655,-29.411751506243746,-165.7892200757317,-159.18353047786468,0.9214297703334263,0.7500010899135044,0.7047625950404576,61.43683070830967,58.20602643454747,63.566256491711606,58.34802944055681,62.99188222840344,58.67478407495872,0.0,0.0,0.0,11.26,295.0,107.5,28.43,53.48,16000.0,32.75,19.99,28.94,0.15,0.72,7.79,0.1,8530.68,388.73,1278.36,9354.32,2019.65,2629.66,3753194284.0,5214124604.0,-1460930320.0,2031090680.0,2362477198.0,-331386518.0,19176302811.0,20085164002.0,-908861191.0,55.10771134170854,53.33748989253169,61.91451888017737,61.253774333331926,59.397760137763555,59.09983883260727
2011-06-21,59.0,59.20000076293945,58.650001525878906,59.04999923706055,42.92042541503906,15208,0.007620673475928291,0.0076498591790659055,59.60448382607551,60.2095626570517,60.50561776284875,0.7318929984661798,0.3272327328691572,-96.6667175292969,-71.186370542786,-209.7561384084333,0.7571438380650112,0.7035724094935826,0.7023816789899554,61.168583543909534,58.045702170376174,63.46685435399132,58.02600289785717,63.02506868441902,58.44635959636596,20.93025318926208,12.000020345052082,12.000020345052082,11.62,312.0,112.0,28.43,54.43,16280.0,34.07,18.86,28.85,0.15,0.72,7.79,0.1,8597.62,398.61,1295.52,9459.66,2048.17,2687.26,5379502320.0,4637944670.0,741557650.0,2776181590.0,2087282225.0,688899365.0,29979153848.0,24751011165.0,5228142683.0,55.01987397711994,53.39931307252669,61.84496044142681,61.157859317440376,59.27588760139287,58.844552854326274
2011-06-22,59.5,59.5,58.79999923706055,59.20000076293945,43.029449462890625,11720,0.0025338095261108616,0.00253702505430722,59.5033630602915,60.0749544045034,60.38692530831155,0.7322046106793433,0.4014100015559427,-290.9099105972436,-60.31755258533724,-386.95735823395745,0.7642865862165179,0.7107151576450893,0.6976198468889508,61.11166721443952,57.94547586068603,63.19112087010623,57.85173670871632,63.06222864962979,58.29967603961407,27.907063394900728,16.66671964853945,16.00006103515625,11.52,321.0,117.0,28.43,53.99,16520.0,36.0,18.52,28.78,0.15,0.72,7.79,0.1,8621.04,396.73,1287.14,9629.43,2063.9,2669.19,4830402371.0,3954946343.0,875456028.0,2568842680.0,1383973307.0,1184869373.0,28208163626.0,28679804851.0,-471641225.0,54.932469880029245,53.46109696707687,61.773688660268725,61.05611448798113,59.17449546874317,58.626908205339966
2011-06-23,58.95000076293945,59.099998474121094,58.599998474121094,58.650001525878906,42.62968444824219,15118,-0.009377650856801147,-0.009333953661275872,59.29002267668835,59.88496068735347,60.22902314627221,0.7424308594125997,0.47308873062633167,-28.571558323130517,-58.46158541165863,-241.66668432730955,0.7000007629394531,0.7214292798723493,0.7023816789899554,60.49592768432642,57.961215826764544,63.00736751228899,57.57120435224784,63.13569164590714,58.05478454456905,2.631737452667676,1.3889727768541271,1.3334147135416667,11.83,318.0,114.5,28.43,54.96,16620.0,35.82,19.29,28.82,0.15,0.72,7.79,0.1,8567.28,402.56,1283.5,9596.74,2055.86,2686.75,3867201129.0,3448688169.0,418512960.0,2221689040.0,2374368593.0,-152679553.0,27995332121.0,28660602051.0,-665269930.0,54.845500083948124,53.522828208721855,61.7007295664973,60.94870569104452,59.09562724336581,58.454218538305085
2011-06-24,58.70000076293945,58.70000076293945,58.0,58.20000076293945,42.3026008605957,27198,-0.007731971770454069,-0.007702233269857406,59.01751719825113,59.660299364098265,60.044566565969234,0.7756577175794823,0.546950148905235,-26.087064688994246,-40.000057220458984,-212.1951264898259,0.6714292253766742,0.7357150486537388,0.7071435110909599,59.754401316506495,58.04559955542431,62.697286182719175,57.30985711038908,63.24306530824544,57.75217285965355,0.0,0.0,0.0,11.66,311.0,115.5,28.43,54.19,17040.0,35.52,21.1,28.82,0.15,0.72,7.79,0.1,8532.83,392.5,1268.45,9678.71,2090.81,2652.89,3984100840.0,3780312881.0,203787959.0,2164942910.0,2430775003.0,-265832093.0,25941991297.0,25336601011.0,605390286.0,54.75896560916345,53.584493525887005,61.626109600829686,60.835811480623434,59.04074467723835,58.33226368838111
2011-06-27,57.5,57.849998474121094,57.20000076293945,57.79999923706055,42.01185989379883,26860,-0.006920441715549901,-0.006896605367630212,58.713137707953486,59.4122593471599,59.8405149906139,0.8263239287832748,0.6243404334059253,-37.500089406839265,-36.36367577165228,-122.95085042755886,0.6785714285714286,0.7321434020996094,0.7071435110909599,59.73265046454411,57.610206896295736,62.30467759603145,57.07389405052268,63.33222600380687,57.37253604627683,0.0,0.0,0.0,11.86,311.0,114.0,28.43,54.75,16700.0,35.45,20.56,28.89,0.15,0.72,7.79,0.1,8500.16,395.27,1280.1,9578.31,2070.29,2688.28,3224073499.0,2614981128.0,609092371.0,2279048360.0,1975702367.0,303345993.0,23414222077.0,24171814607.0,-757592530.0,54.67286746271942,53.64607974432995,61.549855604396704,60.71762243586434,59.01066491851516,58.26503574560699
2011-06-28,58.04999923706055,58.150001525878906,57.5,57.650001525878906,41.902835845947266,11835,-0.0026018682950824748,-0.0025984892956418897,58.44735366243484,59.17729163765577,59.64137740291072,0.8671692045591312,0.7002982076819189,-38.709844138776276,-36.78167471407298,-127.11877557142932,0.6714286804199219,0.7500005449567523,0.7142864408947173,59.63602960222329,57.26397083374211,61.84050116817831,56.91664212492995,63.41267104879213,57.0111389109828,0.0,0.0,0.0,11.97,309.0,112.0,28.43,55.45,16640.0,36.95,19.17,28.9,0.15,0.72,7.78,0.1,8478.86,400.52,1296.67,9648.98,2062.91,2729.31,2947534844.0,3047948140.0,-100413296.0,2777159320.0,1835058105.0,942101215.0,22709133529.0,24555391244.0,-1846257715.0,54.58720663840039,53.707573788569235,61.47199480816205,60.594340446310156,59.005514473077355,58.25455176428509
